,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
1152,The Gap,Rise,13,[],Indie Instrumental,0.4,0.305,9,-15.559000000000001,1,0.0337,0.867,0.7659999999999999,0.315,0.0929,80.012,2fNzV86ZTgfnl845KzyTaB,173389,4
1153,Pulp,Common People,69,"['alternative rock', 'art rock', 'britpop', 'modern rock', 'new wave', 'permanent wave', 'pop rock', 'rock', 'sheffield indie']","Britpop, Etc.",0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,2fXKyAyPrEa24c6PJyqznF,351627,4
1154,John Roberts,Zero,27,['lo-fi house'],Ambiente,0.31,0.687,5,-14.263,0,0.0968,0.0883,0.873,0.0957,0.042,203.11700000000002,3HEy3iRI7Z5yb4G7cJp1Ii,292794,3
1155,Electric Six,Danger! High Voltage - Soulchild Radio Mix,59,"['alternative rock', 'dance-punk', 'garage rock']",Garage Rock Revival,0.66,0.698,11,-4.7219999999999995,0,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,2VHfyWLlvCvbkIqtS5tqt3,214600,4
1156,New Radicals,You Get What You Give,74,['pop rock'],Indie Roadtrip,0.621,0.9009999999999999,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.7440000000000001,113.96700000000001,1Cwsd5xI8CajJz795oy4XF,300773,4
1157,The White Stripes,Seven Nation Army,83,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",Essential Indie,0.726,0.46299999999999997,0,-7.827999999999999,1,0.0799,0.00817,0.447,0.255,0.321,123.881,3dPQuX8Gs42Y7b454ybpMR,231733,4
1158,Foster The People,Lamb's Wool (with Poolside),57,"['indietronica', 'modern rock', 'pop', 'rock']",metropolis,0.603,0.6859999999999999,11,-6.754,1,0.0267,0.17,0.00299,0.17,0.9,89.34,2Kv2ihNE3KAztq2GWassEZ,294200,4
1159,Peter Fenn,Cadillac Dreams,40,"['chill r&b', 'la pop']",All New Indie,0.677,0.42100000000000004,2,-7.121,1,0.0319,0.102,1.61e-06,0.14400000000000002,0.506,143.959,2Vmc0X3NrwMOAZugemfARw,149364,4
1160,Atrey,"Dark Prince, Pt. 3",46,"['czech electronic', 'darksynth', 'synthwave']",Retrowave,0.6940000000000001,0.831,1,-7.962999999999999,1,0.0448,0.000868,0.395,0.653,0.10099999999999999,101.98899999999999,2zGsystFbZwMAlrJYxPHNL,228028,4
1161,Ploho,Между нами,29,"['dark post-punk', 'russian post-punk']",Retrowave,0.575,0.8079999999999999,11,-5.317,0,0.0382,0.0505,0.76,0.0725,0.473,109.991,5nr8zOIbM9n0OPH2Ln9h4n,249682,4
1162,Alexa Rose,Clearwater Park,20,['southern americana'],Fresh Finds: Indie,0.322,0.27699999999999997,11,-9.685,1,0.0317,0.919,3.2e-06,0.0888,0.17,132.013,6eEX0CEFT5z2sn7f9OBvZs,291262,3
1163,New Bleach,Night,23,[],Fresh Finds: Indie,0.35700000000000004,0.41200000000000003,9,-12.902999999999999,0,0.0451,0.8079999999999999,0.838,0.105,0.20600000000000002,178.23,3S455eQwkMi1T0WbHPpf0M,331533,4
1164,Yo La Tengo,Autumn Sweater,59,"['alternative rock', 'anti-folk', 'art pop', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave']",Early Alternative,0.628,0.455,7,-12.436,1,0.0427,0.142,0.693,0.135,0.858,102.09,19Qi2Cymjh7HDQESDrDBzs,318373,4
1165,Lord Huron,Love Me Like You Used To,0,"['indie folk', 'indie pop', 'stomp and holler']",All New Indie,0.511,0.701,7,-5.813,0,0.027000000000000003,0.589,0.0022,0.15,0.797,76.01899999999999,0JfpIwZfcRwDzD6GRYzfKN,220738,4
1166,Alice Phoebe Lou,Lovesick,46,['south african alternative'],badass,0.5579999999999999,0.508,8,-8.398,1,0.0308,0.498,0.00046699999999999997,0.154,0.512,155.782,2yDWhOjZhKZ0XqPXyjNQhx,253983,4
1167,The Chemical Brothers,The Darkness That You Fear - Edit,62,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'new rave', 'rave']",metropolis,0.5760000000000001,0.894,9,-4.659,1,0.0404,0.0351,0.0896,0.23,0.304,128.077,5W4cALNimK9sWuu3gFcYFE,237772,4
1168,Fleece,Do U Mind? (Leave the Light On),55,"['neo-psychedelic', 'psychedelic pop']",Bedroom Pop,0.625,0.358,5,-8.545,0,0.0279,0.309,0.0171,0.11,0.23800000000000002,84.609,5d1TzfQh1uuIwh3HQXMyGa,222929,4
1169,Louis Futon,Indica,25,"['electropop', 'future bass', 'vapor soul', 'vapor twitch']",metropolis,0.501,0.535,1,-12.890999999999998,0,0.0547,0.12300000000000001,0.368,0.69,0.114,136.328,7zLXD1LBV4kA5qghghDyYi,171147,4
1170,Apoorva Krishna,Tinky Winky,13,"['indian fusion', 'indian violin']",Indie Instrumental,0.293,0.877,7,-4.172,1,0.0486,0.0849,0.392,0.0787,0.87,171.47,7zXesBNR1mI5jmuFnqY8Vk,317784,4
1171,David Allred,For Catherine E. Coulson - Solo Piano,18,['experimental folk'],Ambiente,0.381,0.0694,8,-20.361,1,0.0392,0.988,0.94,0.0838,0.0734,58.989,0gBJ0WNaEvKnkqixbqBiXE,210373,4
1172,Fragile Animals,Landing,26,['australian shoegaze'],Shoegaze Classics,0.522,0.8740000000000001,4,-6.037000000000001,0,0.0312,0.000638,0.583,0.327,0.361,119.99700000000001,6HFea6OugOVC4BPgCkDF2d,232333,4
1173,Carusella,Star Quality,11,[],קיצור תולדות האינדי,0.431,0.9670000000000001,1,-4.555,1,0.114,0.00159,0.0064,0.142,0.179,146.623,21VVTW62ZXQXxyUR0Nj3uO,269440,4
1174,Shortparis,Страшно,49,"['double drumming', 'russian post-punk']",Retrowave,0.62,0.8220000000000001,11,-7.434,0,0.0385,0.00861,0.633,0.085,0.451,117.005,5vbX1g08j9hGzW93CAIeQo,289683,3
1175,SEB,seaside_demo,59,[],All New Indie,0.706,0.8240000000000001,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,73M0rMVx5CWE8M4uATSsto,132000,4
1176,Arlo Parks,Hurt,60,"['indie soul', 'uk contemporary r&b']",badass,0.675,0.38,4,-8.622,0,0.0315,0.715,0.00020099999999999998,0.174,0.7,94.92,3OREiYBiC7wSpOLukQMDZR,216095,4
1177,The Black Keys,Howlin' for You,67,"['alternative rock', 'blues rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",Essential Indie,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.10400000000000001,0.38,132.921,4yffABDkB5A9flvr9vQFck,191956,4
1178,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,64,"['alternative rock', 'art rock', 'hardcore punk', 'madchester', 'new wave', 'post-punk', 'pub rock', 'punk', 'ska']",Alternative 70s,0.266,0.831,4,-9.07,1,0.0453,0.0008619999999999999,0.0,0.0555,0.778,175.514,5YUJMvTg4AWHKjqQidTsGK,163693,4
1179,Habiluim,שגר פגר,42,"['israeli indie', 'israeli rock']",קיצור תולדות האינדי,0.535,0.861,6,-3.635,0,0.285,0.371,0.0,0.455,0.6509999999999999,180.238,2LMh4tmDowdJm83ZYzVpd6,208573,4
1180,Circa Waves,Battered & Bruised,47,"['english indie rock', 'indie surf', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",Indie Roadtrip,0.7929999999999999,0.838,0,-5.699,0,0.0306,0.0383,0.0262,0.349,0.657,116.02600000000001,0aMTOwMg93ZJlM1xCZy0ia,143744,4
1181,Sam Gellaitry,Assumptions,51,"['electronic trap', 'future bass', 'scottish electronic', 'vapor soul', 'vapor twitch']",metropolis,0.639,0.815,11,-4.718,1,0.221,0.12300000000000001,0.0011300000000000001,0.193,0.44299999999999995,126.055,4NczzeHBQPPDO0B9AAmB8d,220838,4
1182,Beautify Junkyards,Dupla Exposição,39,"['chamber psych', 'hauntology', 'modern psychedelic folk', 'neo-psychedelic']",Fresh Finds: Experimental,0.488,0.684,11,-7.644,0,0.0304,0.473,0.46299999999999997,0.0818,0.19899999999999998,92.945,5rKAdeLaP3WvdSi3kbNSDj,274732,4
1183,Mazy,You Got Me,25,[],Fresh Finds: Indie,0.18600000000000003,0.6459999999999999,6,-5.0760000000000005,1,0.0423,0.00545,0.0,0.42700000000000005,0.221,168.169,1HaoipdKrCEXzBNF6BvNvl,238366,3
1184,Paul McCartney,The Kiss Of Venus (Dominic Fike),67,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",Borderless,0.715,0.374,8,-6.665,1,0.0399,0.627,0.0,0.11,0.633,89.98200000000001,3gCYle76USfbHa7VDTDg5V,143531,4
1185,Bakar,"Having a Good Time, Sometimes",53,['uk alternative hip hop'],Ultimate Indie,0.685,0.631,5,-7.354,1,0.0675,0.802,0.0246,0.107,0.46,82.0,1xNQ7UujtJn6OqaXwnWkIa,177073,4
1186,Softcult,Another Bish,39,[],Feel-Good Indie Rock,0.556,0.541,4,-6.018,1,0.0292,0.00476,0.0171,0.128,0.5529999999999999,96.531,5hUdjoqbbCg9IVaaiSj6Uv,175421,4
1187,Tamar Aphek,Drive,8,[],Indie TLV,0.373,0.9309999999999999,2,-5.035,1,0.0502,0.516,0.642,0.319,0.36,123.344,5ZSNhEySEqjViU0cwtpF9x,301813,4
1188,The Avalanches,The Divine Chord,62,"['alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'new rave', 'psychedelic hip hop']",Borderless,0.557,0.863,0,-5.321000000000001,0,0.0391,0.10400000000000001,0.0,0.6970000000000001,0.373,105.36200000000001,3A0cAzFKPefBCz7Z02UnnO,187587,4
1189,Albert Hammond Jr,Set to Attack,55,"['dance-punk', 'garage rock', 'indie rock', 'modern rock', 'punk blues', 'rock']",Feel-Good Indie Rock,0.765,0.8059999999999999,0,-4.4639999999999995,0,0.0276,0.0453,0.0129,0.0914,0.9640000000000001,116.01700000000001,7sI80PK0P3tDCvULKszqzL,208213,4
1190,Just Mustard,Deaf,42,['irish indie rock'],Lo-fi Indie,0.442,0.748,4,-6.888999999999999,1,0.0349,0.0615,0.00231,0.306,0.496,97.10600000000001,1bWZNXXL3mQZscxyzO72Ff,312400,4
1191,Life in Sweatpants,Good 2 Yourself,44,[],metropolis,0.645,0.725,2,-8.44,1,0.0714,0.0953,0.2,0.0879,0.67,109.024,14BJVFg03Ep2iytTOSCEy1,230089,4
1192,Hawkwind,Silver Machine - Live at the Roundhouse London; 1996 Remaster,46,"['album rock', 'art rock', 'experimental', 'hard rock', 'progressive rock', 'protopunk', 'psychedelic rock', 'space rock', 'symphonic rock']",Alternative 70s,0.31,0.8740000000000001,1,-11.889000000000001,1,0.152,0.00041600000000000003,0.7120000000000001,0.0695,0.096,131.717,73HSIWZlSCfs4tqVkrGv7H,279973,4
1193,Ólafur Arnalds,Loom (feat. Bonobo),61,"['bow pop', 'compositional ambient', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']",Ambiente,0.545,0.18,5,-21.022,0,0.0337,0.988,0.9059999999999999,0.0686,0.31,156.694,3Yagxg6rtkwN01AYzA862i,226867,4
1194,Friendly Fires,Paris (Aeroplane Remix),52,"['alternative dance', 'dance rock', 'dance-punk', 'electronica', 'indietronica', 'new rave']",Bloghouse,0.705,0.718,1,-6.625,0,0.0463,0.0094,0.0757,0.0695,0.45399999999999996,112.001,4hHjWMWYIuAFVa5RQZJFIP,465333,4
1195,Yak,Fried,25,['garage rock revival'],Post Punk 2k,0.47100000000000003,0.77,11,-5.136,0,0.0346,0.0004,4.7499999999999996e-05,0.19699999999999998,0.5579999999999999,118.096,6FyMcdTd8EcTjDb7iCIwyP,203001,4
1196,Highline,Chasing Heaven,34,[],Fresh Finds: Indie,0.498,0.8170000000000001,7,-4.165,1,0.0451,0.000516,1.98e-06,0.392,0.402,124.09299999999999,59OTLQs5AevbFHpexFIcrX,276667,4
1197,Jelani Aryeh,From These Heights,57,"['alternative r&b', 'bedroom soul', 'indie r&b']",All New Indie,0.758,0.903,4,-3.909,1,0.0314,0.00949,7.43e-06,0.628,0.7490000000000001,125.00200000000001,26tMEDbutzryy8RyHX8HX4,206585,4
1198,Soda State,Gold - Club Soda Mix,44,[],metropolis,0.755,0.725,2,-4.886,0,0.040999999999999995,0.0947,0.261,0.22,0.45799999999999996,121.022,279ctuo8gB2fz0JKhnpo2k,245950,4
1199,Groovy Kaiju,Chillin' With Some Koi Fish,31,[],Future Funk,0.6729999999999999,0.748,7,-9.14,1,0.619,0.306,0.00107,0.32299999999999995,0.6709999999999999,119.961,4wFAa3hEi4ApV5U06kT5JY,240000,4
1200,Mura Masa,Teenage Headache Dreams (with Ellie Rowsell),48,"['channel islands indie', 'vapor soul']",Best Indie Songs of 2020,0.34700000000000003,0.41100000000000003,6,-8.071,1,0.0414,0.0181,0.636,0.0975,0.395,171.99099999999999,7zs9aoWKrINoC5ZXL7OvRm,283013,4
1201,Molly Tuttle,Fake Empire,42,"['new americana', 'progressive bluegrass']",Indie Covers,0.342,0.442,8,-15.960999999999999,1,0.0375,0.608,0.20600000000000002,0.192,0.384,93.126,0YZWUkELGlFigAxGLMnfj8,205050,3
1202,Sharon Van Etten,Let Go,53,"['art pop', 'chamber pop', 'dream pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'new americana', 'new jersey indie', 'stomp and holler']",אינדי עכשיו,0.33899999999999997,0.595,9,-8.163,1,0.0278,0.00555,0.485,0.18899999999999997,0.13699999999999998,113.03399999999999,5L9frRDeoMDVPdiUS0X7SC,282046,4
1203,Squid,Houseplants,49,"['art pop', 'brighton indie', 'chamber psych', 'english indie rock', 'freak folk', 'indie rock', 'modern alternative rock', 'modern rock', 'uk post-punk revival']",Post Punk 2k,0.37,0.968,2,-4.84,1,0.106,0.00604,2.8199999999999998e-05,0.162,0.447,165.52,3Q1Q4dftyBYbcCa0YFIhUD,258130,4
1204,Queens of the Stone Age,Feel Good Hit Of The Summer,49,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",Alternative 00s,0.43200000000000005,0.642,1,-7.069,0,0.0342,0.177,0.0277,0.0936,0.42200000000000004,165.53400000000002,5chFfvzdWd33uwpy4UzmAj,265347,4
1205,Adrianne Lenker,anything,59,"['art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'small room']",Women of Indie,0.41200000000000003,0.289,3,-12.953,1,0.0407,0.779,2.36e-05,0.0883,0.5329999999999999,83.65299999999999,4PwWESSlTwzvw9B7bmtTLS,202047,4
1206,Blind Melon,No Rain,75,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'pop rock', 'rock']",Alternative 90s,0.389,0.47600000000000003,9,-9.342,1,0.0316,0.619,5.0900000000000004e-05,0.255,0.5660000000000001,148.11700000000002,6txWz9UapYHVxEd7dDIHXT,217107,4
1207,The Wannadies,You & Me Song,56,"['swedish alternative rock', 'swedish indie rock']","Britpop, Etc.",0.325,0.365,2,-8.252,1,0.0382,0.006379999999999999,0.0,0.0745,0.319,144.914,5KiKFJdmU6m0QWxpW9xjOB,170867,4
1208,Pixies,Where Is My Mind?,77,"['alternative rock', 'art rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",Alternative 90s,0.519,0.441,4,-14.177999999999999,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,7wCmS9TTVUcIhRalDYFgPy,234973,4
1209,Paul McCartney,Seize The Day (feat. Phoebe Bridgers),58,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",Ultimate Indie,0.214,0.457,1,-10.538,0,0.0502,0.627,0.0191,0.10800000000000001,0.43200000000000005,178.011,4ByvgSH9KPxMQqqXFR9797,209421,4
1210,회사AUTO,Age.Of.Aquarius,27,"['hardvapour', 'vaporwave']",vaporwave,0.495,0.677,11,-13.135,1,0.159,0.0627,0.84,0.10300000000000001,0.244,170.05200000000002,494uYHK7W1iyEvV12lYwPh,209722,4
1211,Vistas,Everything Changes in the End,45,"['edinburgh indie', 'modern alternative rock', 'modern rock', 'scottish indie rock']",Indie Roadtrip,0.43799999999999994,0.9079999999999999,11,-4.816,1,0.0342,2.6899999999999997e-05,0.00203,0.61,0.465,158.963,63w36H13PifYssKKvV3W8y,197670,4
1212,The Strangeloves,I Want Candy,41,['classic garage rock'],Alternative 60s,0.669,0.848,8,-10.072000000000001,0,0.03,0.0273,0.0869,0.0881,0.6609999999999999,102.04799999999999,7JoPxqrnT3eq02AnflBSiN,177507,4
1213,The Avalanches,Interstellar Love (feat. Leon Bridges),52,"['alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'new rave', 'psychedelic hip hop']",Indie Pop,0.44799999999999995,0.83,2,-6.784,1,0.105,0.38799999999999996,0.000156,0.649,0.27,116.311,59lpmLRHEkHxufzKdOFRRA,218507,4
1214,Device Operator,Balance,28,[],vaporwave,0.419,0.9309999999999999,10,-6.3260000000000005,0,0.12300000000000001,0.077,0.235,0.304,0.198,100.016,4wC5oQIQMqKk9ZodyVmRJ4,185400,4
1215,Arhkota,Dreamy Hamilton,25,[],Ambiente,0.115,0.385,0,-12.350999999999999,1,0.0375,0.753,0.313,0.33899999999999997,0.149,71.203,49tC8E9AsTKuGhHCFjKvER,296518,3
1216,Fugazi,Waiting Room,65,"['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk']",Early Alternative,0.616,0.727,1,-8.176,0,0.0365,0.0040100000000000005,0.86,0.157,0.54,92.259,5FFowl1Ve4S5OehL6OywSg,173267,4
1217,Billie Marten,Human Replacement,28,"['british singer-songwriter', 'indie anthem-folk', 'indie folk', 'indie pop']",All New Indie,0.5329999999999999,0.6629999999999999,1,-8.301,0,0.0341,0.237,0.0814,0.0709,0.7020000000000001,175.92700000000002,1NNd8eBJERD42dv5NYmQpS,185627,4
1218,Tash Sultana,Willow Tree (feat. Jerome Farah),45,['australian reggae fusion'],Azure,0.379,0.7340000000000001,8,-5.648,0,0.204,0.188,0.00011,0.146,0.515,174.952,5eXVvM1QCIcX8upjemrz1j,199062,4
1219,Lewis Del Mar,Painting (Masterpiece),56,"['indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock', 'nyc pop', 'vapor soul']",Feel-Good Indie Rock,0.726,0.861,6,-5.167000000000001,1,0.0695,0.27699999999999997,4.12e-06,0.0534,0.711,91.96600000000001,4kK14radw0XfwxJDPt9tnP,243413,4
1220,Tame Impala,Lost In Yesterday,71,"['australian psych', 'neo-psychedelic']",Best Indie Songs of 2020,0.569,0.84,1,-4.123,1,0.11800000000000001,0.0295,0.000118,0.0995,0.7490000000000001,183.05900000000003,5JWPUEov2wlX7c0jhYZpeB,249587,3
1221,Devek,בשם הדמוקרטיה,6,[],קיצור תולדות האינדי,0.597,0.46399999999999997,10,-8.747,1,0.0304,0.428,0.0,0.0909,0.62,132.915,12sMekT6XvukhqKKVaIn7F,207227,4
1222,Giant Rooks,Misinterpretations,35,"['german indie', 'german pop', 'german rock']",Borderless,0.53,0.8690000000000001,10,-3.542,0,0.0425,0.0199,0.000365,0.13,0.531,153.059,52QQCoot8ECkdnWl4xnSwR,292733,4
1223,Everything Everything,Distant Past,51,"['alternative dance', 'experimental pop', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'shimmer pop']",Alternative 10s,0.6940000000000001,0.812,11,-6.473,0,0.0355,0.0666,0.000533,0.21100000000000002,0.522,129.988,4L2F0LcDVtNrFc1K4lmx3m,221693,4
1224,Nadav Azulay,On the bad guys' side,3,['israeli indie'],קיצור תולדות האינדי,0.45799999999999996,0.8859999999999999,11,-5.142,0,0.0484,0.0142,2.0600000000000003e-05,0.38299999999999995,0.61,97.93700000000001,3ShUUlJrnYOS14fiMkyxyp,170720,4
1225,Gaye Su Akyol,İsyan Manifestosu,40,['turkish jazz'],Modern Psychedelia,0.602,0.711,5,-9.887,0,0.0438,0.166,0.0403,0.1,0.6459999999999999,121.875,0jE2HYDc22ujaaXeWfgRx3,286000,4
1226,Dayglow,Close To You,73,"['austindie', 'indie pop', 'modern rock']",Azure,0.875,0.649,6,-5.754,1,0.0433,0.429,0.00237,0.0704,0.833,140.031,4ReJJcpW8HtVnqzhf6DwNV,194693,4
1227,Cocteau Twins,Lorelei,55,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze']",Ethereal,0.373,0.679,0,-9.195,1,0.0393,7.829999999999999e-05,0.11599999999999999,0.247,0.42,90.97399999999999,1ZnXuijpwEBjhNxpEnb8WH,223267,4
1228,Eashwar Subramanian,Offering at Dawn,16,"['indian ambient', 'indian electronic']",Indie Instrumental,0.368,0.294,5,-13.599,1,0.0302,0.39899999999999997,0.009590000000000001,0.16,0.126,180.003,5I0dxGHQbeqLYaHLxLWF6g,215063,3
1229,Pepe Mogt,Endless Staircase,32,['tijuana electronic'],Fresh Finds: Experimental,0.8109999999999999,0.157,11,-16.566,1,0.0428,0.972,0.95,0.10800000000000001,0.5589999999999999,116.014,2NfGCYWB1LpLkWuYfDiT0J,331035,4
1230,FM Skyline,Sonic in the Holobeach,36,"['future funk', 'hardvapour', 'vaporwave']",vaporwave,0.55,0.617,11,-9.487,0,0.0368,0.00457,0.871,0.113,0.679,157.412,0D572l8DUok2WQpKMA5MEg,256098,4
1231,Echo Collective,Respire,18,"['compositional ambient', 'neo-classical']",Ambiente,0.124,0.0359,0,-21.203000000000003,0,0.0632,0.877,0.902,0.125,0.0223,70.922,46py2iHiKMp8unk1zYdyrV,654123,4
1232,מינוס אפס,יום שלישי,17,[],אינדי ישראלי חדש,0.377,0.512,3,-7.472,1,0.0279,0.509,0.0005650000000000001,0.0656,0.267,169.583,47kxsNAJ7V83VCWRXUNU5N,225199,4
1233,Babygirl,Million Dollar Bed,47,['indie pop'],Borderless,0.478,0.534,9,-8.478,1,0.0387,0.795,0.0179,0.109,0.552,100.027,5eD6hEsUNUZuiLIIQPR7Im,203907,4
1234,Triathalon,GARDEN 2,0,['indie garage rock'],Lo-fi Indie,0.647,0.535,3,-10.802,0,0.024,0.00573,0.49700000000000005,0.14400000000000002,0.523,95.036,4PTVeseRKeHsJyw3VuOKGS,89437,4
1235,Fetch Tiger,I Can't Compete,33,[],Lo-fi Indie,0.6759999999999999,0.322,2,-13.354000000000001,1,0.0502,0.637,0.000121,0.0902,0.336,108.02600000000001,6CX4FpJjP2MWbo1aAq1DVQ,191929,3
1236,The Verve,Lucky Man,65,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']","Britpop, Etc.",0.40700000000000003,0.6629999999999999,2,-7.591,1,0.0305,0.255,0.000166,0.0913,0.21100000000000002,75.98899999999999,2mxPSHEwjJWOQS7lGw6btF,293587,4
1237,Lola Marsh,Like in the Movies,34,"['israeli indie', 'new americana']",Indie TLV,0.425,0.5870000000000001,11,-6.1339999999999995,1,0.0284,0.11199999999999999,0.0114,0.0988,0.28800000000000003,81.017,3nOcP0p7f04yNG0KnC3mbP,229800,4
1238,Courtney Barnett,History Eraser,42,"['australian indie', 'indie pop', 'indie rock', 'melbourne indie']",Indie Workout,0.28800000000000003,0.893,2,-3.648,1,0.159,0.000791,5.16e-05,0.22,0.632,120.85600000000001,5q65tbsSCSCoRkyxht5BRl,208320,4
1239,Matilda Mann,Paper Mache World,50,['british singer-songwriter'],badass,0.479,0.754,2,-5.818,1,0.0849,0.455,5.82e-06,0.127,0.575,180.109,3Maqlu2aPlU8NluW19O8JD,179083,4
1240,Zella Day,Purple Haze,51,"['alt z', 'electropop', 'gauze pop', 'indie poptimism', 'pop']",Indie Pop,0.65,0.672,11,-7.9639999999999995,0,0.0393,0.0387,0.0114,0.139,0.593,125.03,53KWzrpniQIvJd2D1kbhr0,198763,4
1241,Cat Power,Woman - Single Version,46,"['art pop', 'freak folk', 'indie rock', 'melancholia', 'singer-songwriter', 'slowcore']",Women of Indie,0.562,0.395,0,-9.503,1,0.0388,0.758,0.0165,0.228,0.37,109.101,1HG8xfsFVtu415WNChKcoa,245628,4
1242,Ben Howard,I Forget Where We Were,61,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",Sad Indie,0.305,0.462,0,-9.57,1,0.0338,0.475,0.122,0.0916,0.18100000000000002,113.46799999999999,7gYwIAHB6VxzLJFSZMMv8i,281213,4
1243,Zozo Ginzburg,Boots,16,[],אינדי ישראלי חדש,0.31,0.9109999999999999,7,-5.255,1,0.0621,0.00010400000000000001,0.508,0.0927,0.345,107.009,1HpmxytItTMzpUtbjNEUkk,113688,4
1244,IDER,Cross Yourself,41,['uk alternative pop'],OFF POP,0.66,0.655,4,-8.041,1,0.0879,0.419,0.0032700000000000003,0.265,0.249,159.94,3wJtrDXYLdjKI99rGGDEBc,194250,4
1245,My Morning Jacket,Highly Suspicious,32,"['alternative country', 'alternative rock', 'indie folk', 'indie rock', 'jam band', 'louisville indie', 'melancholia', 'modern rock', 'new americana', 'rock', 'roots rock', 'stomp and holler']",Indie Workout,0.7759999999999999,0.573,5,-6.856,0,0.0577,0.0108,0.0013800000000000002,0.0484,0.888,119.37799999999999,5TF4OlQZ2vD7qWinHDfO1j,184893,4
1246,Dent May,Sea Salt & Caramel,26,"['indie fuzzpop', 'mississippi indie']",undercurrents,0.684,0.71,9,-4.837,1,0.0323,0.252,0.0,0.37,0.934,119.039,0iIsnfix6Y7iNm269QanI1,189946,4
1247,Melody's Echo Chamber,"Breathe in, Breathe Out",37,"['dream pop', 'french psychedelic', 'french shoegaze', 'indie garage rock', 'indie rock', 'neo-psychedelic', 'shiver pop']",Dreampop Classics,0.636,0.494,2,-8.57,1,0.0321,0.0623,0.00221,0.215,0.741,122.036,3MTF3yqjgGEUvQNZSWs0BU,170880,4
1248,Low Island,I Do It For You,33,['oxford indie'],Indie Pop,0.664,0.496,5,-9.51,1,0.0274,0.0551,1.23e-05,0.25,0.61,82.988,4bzdFCiqEGDBjshBNdAerM,213634,4
1249,Flume,Voices,50,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",Terra Incognita,0.5670000000000001,0.758,9,-3.998,1,0.095,0.0937,0.00249,0.601,0.242,133.687,3Xuhi20r1A2FGQHAisL551,114645,4
1250,Sutej Singh,Timeless,15,"['indian indie', 'indian instrumental rock', 'indian rock']",Indie Instrumental,0.212,0.623,1,-7.984,1,0.0395,0.00021600000000000002,0.905,0.084,0.151,120.038,6yPIsdN9uXp0uRCWxTvq1c,547187,4
1251,PawPaw Rod,Glass House,0,['indie r&b'],All New Indie,0.8009999999999999,0.391,7,-8.062999999999999,1,0.17800000000000002,0.151,1.09e-05,0.13699999999999998,0.86,180.926,3JYPpZdVk0USJ3gtSajeV8,171978,4
1252,my bloody valentine,Soft as Snow (But Warm Inside),40,"['alternative rock', 'art rock', 'dream pop', 'noise pop', 'nu gaze', 'rock', 'shoegaze']",Shoegaze Classics,0.382,0.909,6,-7.644,1,0.0985,0.000109,0.107,0.172,0.446,88.64200000000001,5NTVafX8dhP3kt0AUQqUbN,141227,4
